complete_address,address,label
"H.No. 240, Balakrishnan Circle, Opposite Mall, Agra, Uttar Pradesh - 594116","H.No. 240, Balakrishnan Circle, Opposite Mall, Agra, Uttar Pradesh - 594116",0
"01/975, Gulati Street, Behind School, Delhi, Delhi - 178426","01/975, Gulati Street, Behind School, Delhi, Delhi - 178426",0
"647, Edwin, Near Park, Thiruvananthapuram, Kerala - 445988","647, Thiruvananthapuram, Kerala 445988",1
"38/75 Nadig Street, Above Shop, Ranchi, Jharkhand - 349303","Nadig Street, Ranchi, Jharkhand -",1
"H.No. 334, Sarma, Behind School, Agra, Uttar Pradesh - 481620","H.No. 334, Sarma, Behind School, Agra, Uttar Pradesh - 481620",0
"73/17 Venkatesh Marg, Above Shop, Kolkata, West Bengal - 672763","73/17 Venkatesh Marg, Above Shop, Kolkata, West Bengal - 672763",0
"16/23 Gill Path, Above Shop, Bangalore, Karnataka - 144995","16/23 Gill Path, Above Shop, Bangalore, Karnataka - 144995",0
"509, Mahajan Circle, Above Shop, Ranchi, Jharkhand - 593640","509, Mahajan Circle, Above Shop, Ranchi, Jharkhand - 593640",0
"93/435, Shere Ganj, Behind School, Guwahati, Assam - 877923","Behind School, Guwahati, Assam -",1
"67/72 Madan Zila, Above Shop, Varanasi, Uttar Pradesh - 116867","Shop, Uttar Pradesh - 116867",1
"H.No. 48 Raju Nagar, Opposite Mall, Nagpur, Maharashtra - 990479","H.No. 48 Raju Nagar, Opposite Mall, Nagpur, Maharashtra - 990479",0
"H.No. 425, Mani Marg, Behind School, Kolkata, West Bengal - 348326","H.No. 425, Mani Marg, Behind School, Kolkata, West Bengal - 348326",0
"H.No. 205, Mistry Road, Near Park, Mumbai, Maharashtra - 623074","Mistry Near Mumbai, Maharashtra 623074",1
"H.No. 68, Prabhu Road, Behind School, Chennai, Tamil Nadu - 160755","68, Chennai, Tamil Nadu - 160755",1
"084 Maharaj Zila, Opposite Mall, Pune, Maharashtra - 575156","084 Opposite Pune, Maharashtra 575156",1
"24 Dutta Chowk, Opposite Mall, Thiruvananthapuram, Kerala - 381483","24 Dutta Chowk, Opposite Mall, Thiruvananthapuram, Kerala - 381483",0
